ticker,date,headline,summary,source,url,category,image
AAPL,2026-04-07,Nasdaq leads markets lower as Iran says 'restraint is ended' ahead of Trump deadline,Strikes continued ahead of the latest deadline set by Trump for Iran to agree a deal,Yahoo,https://finnhub.io/api/news?id=528cb8afac4488aa939cd4dd6b52b379d185ad26b27ddb6fd538524cc65827cc,company,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png
AAPL,2026-04-07,Apple Drops 5% as Foldable iPhone Delays and China Patent Battle Rattle Investor Confidence,"Apple (NASDAQ:AAPL) shares are down 5% in Tuesday morning trading, sliding from $258.86 to less than $246 as two distinct headwinds collide: engineering setbacks threatening the company’s first foldable iPhone and a freshly decided patent battle in China. The dual pressure is hitting at a sensitive moment, when investors were already watching Apple’s innovation pipeline ... Apple Drops 5% as Foldable iPhone Delays and China Patent Battle Rattle Investor Confidence",Yahoo,https://finnhub.io/api/news?id=1ad8e221290425a82dd0a450da4f44c729b4a02e0340867f88ac0b37f54c2124,company,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png
AAPL,2026-04-07,"The Dow Tests a Key Technical Threshold. Watching Apple, Home Depot Stocks.","With the  and  not far behind, investors are watching closely to see whether this early test by the Dow marks the start of a broader move higher, or simply the latest hurdle in an uneven recovery.  Home Depot is down 4% over the past year, and 5% year to date.",Yahoo,https://finnhub.io/api/news?id=d34831bf378554a4096d98bbc8f48adf886108f55b70f07d7a6f6533f2b9bb22,company,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png
AAPL,2026-04-07,Lebenthal: NVDA and Micron account for nearly all S&P tech earnings growth,"Here is a number worth sitting with: strip Nvidia and Micron out of Q1 S&P earnings and overall S&P earnings growth drops to roughly 3%. That came from James Lebenthal in a recent interview, and I haven’t stopped thinking about it since. Tech is expected to grow earnings roughly 30% this year, and virtually all ... Lebenthal: NVDA and Micron account for nearly all S&P tech earnings growth",Yahoo,https://finnhub.io/api/news?id=7352c73961ea7caf326b3ca5d083f067c7b525b7b1e86c294d0f08ecbdbcdc1d,company,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png
AAPL,2026-04-07,"Apple shares plunge 4% as foldable iPhone delays, App Store slump weigh on AAPL","Investing.com -- Apple (NASDAQ:AAPL) plunged 4% Tuesday, making it the largest decliner in the Dow, as multiple negative headlines weighed on shares.",Yahoo,https://finnhub.io/api/news?id=6b7280e6e16d15b3b54317c8f0f5f28cdea7d2006cca651ca01986fdf9407f17,company,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png
AAPL,2026-04-07,Apple Stock Drags Down the Dow,"Apple is the worst performer in the Dow Jones Industrial Average so far Tuesday, dragging the index down more than 57 points. Shares of the iPhone maker are around 4% lower after Nikkei Asia reported overnight that its long-anticipated foldable phone has hit engineering hurdles and may face shipping delays.",Yahoo,https://finnhub.io/api/news?id=dd73802130fb174ce7523fa51a9e8c950456ced5b44b9fd1f26c3134aaf499be,company,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png
AAPL,2026-04-07,Which S&P500 stocks are gapping on Tuesday?,Let's take a look at the S&P500 stocks that are experiencing notable price gaps in today's session on Tuesday. Discover the gap up and gap down stocks in the S&P500 index.,ChartMill,https://finnhub.io/api/news?id=dfcd15a8beee19d1ca571d8f243d5d79d6ea931b671251c7bde03d759cdc014f,company,https://www.chartmill.com/images/uploads/CM_Gap_Stocks_Small_free_ad767b11cf.webp
AAPL,2026-04-07,"If Magnificent 7 Executives Don’t Believe In Their Stocks, Should You?","The Magnificent 7 — Apple (NASDAQ:AAPL), Amazon (NASDAQ:AMZN), Alphabet (NASDAQ:GOOG)(NASDAQ:GOOGL), Meta Platforms (NASDAQ:META), Microsoft (NASDAQ:MSFT), Nvidia (NASDAQ:NVDA), and Tesla (NASDAQ:TSLA) — have powered the market’s AI-driven rally, lifting their combined market capitalization past $20 trillion. Since the 2009 bottom, the group has delivered returns that dwarf the S&P 500’s 873% gain: Nvidia up 85,000%, Tesla ... If Magnificent 7 Executives Don’t Believe In Their Stocks, Should You",Yahoo,https://finnhub.io/api/news?id=37821a313d6869bde507792e36948554ee5ecbc6bd6c659800d23e75a22a0e70,company,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png
AAPL,2026-04-07,Magnificent Seven Are Cracking – Goldman Sees A Tech Value Opportunity That Hasn't Existed Since the 1970s,Goldman Sachs says tech valuations hit 50-year lows vs. the market. Info Tech is set to drive 87% of S&amp;P 500 EPS growth in Q1 2026.,Benzinga,https://finnhub.io/api/news?id=ee9765adf03f44d713bed4ae27085aac45e7303ca63a204ca56df186748115b0,company,https://cdn.benzinga.com/files/images/story/2026/04/07/Magnificent-Seven-stocks.jpeg?width=2048&height=1536
AAPL,2026-04-07,"Tech valuations settle down, offering new opportunity for investors","In a new note published on Tuesday, Goldman Sachs strategist Peter Oppenheimer has found that the tech sector's (XLE) underperformance could be leading to some valuation opportunities for investors.B. Riley Wealth chief market strategist Art Hogan and Yahoo Finance Senior Reporter Brooke DiPalma examine what the software industry is signaling and how Magnificent Seven tech names have been the S&P 500's (^GSPC) biggest detractors in 2026.",Yahoo,https://finnhub.io/api/news?id=1db23751639be427827c90314b37edaa67c714351b6529a0fe1a5509c65aabf5,company,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png
AAPL,2026-04-07,Apple Holds Steady: UBS Keeps Neutral Rating as App Store Growth Slows to 7% in March Quarter,Apple (NASDAQ:AAPL) is drawing fresh scrutiny from Wall Street as UBS (NYSE:UBS) maintains its Neutral rating and $280 price target on Apple shares. The firm’s latest note flags a meaningful deceleration in App Store activity that could weigh on the Services segment’s momentum heading into the March quarter. UBS analysis of App Store data shows ... Apple Holds Steady: UBS Keeps Neutral Rating as App Store Growth Slows to 7% in March Quarter,Yahoo,https://finnhub.io/api/news?id=413ac450bf49d48acb0d24d130f247f32867e9b84d0585cdede7936f8b44982a,company,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png
AAPL,2026-04-07,10 Information Technology Stocks Whale Activity In Today's Session, ,Benzinga,https://finnhub.io/api/news?id=64dfc40ea46ddfae6e1347e6b14eb9f481f0ef142a599c2bb8d363d9a4fc99c2,company,https://cdn.benzinga.com/files/images/story/2025/11/06/aggregated_options_2.jpg?width=2048&height=1536
AAPL,2026-04-07,"Company News for Apr 7, 2026","Companies in The News Are: SLNO,NBIX,MU,AAPL,SNDK",Yahoo,https://finnhub.io/api/news?id=976c281a1f4d4c4b1659638fcbc8c9314ad4cd64f65dff0efdb536bb3e9e388f,company,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png
AAPL,2026-04-07,This $599 MacBook Could Be Apple's Smartest Move Yet,"Apple Inc. is drawing strong analyst attention as its new MacBook Neo targets the low-cost laptop market with a premium approach. Analysts See New Category Counterpoint Research said on Monday that it expects Apple to reshape the low-cost laptop market with its MacBook Neo, using its in-house A18 Pro chip to deliver a premium, fanless device at a $599 price point. The firm believes this move creates a new ""entry-premium"" category, allowing Apple to compete in a price segment it has historically",Yahoo,https://finnhub.io/api/news?id=7f8e555e695b87398a6b6f5ad821493f070096bc825d6778d9da22fd030975b7,company,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png
AAPL,2026-04-07,Top 50 High-Quality Dividend Growth Stocks For April 2026,I track a universe of 50 high-quality dividend growth stocks to identify attractive entry points based on updated valuations and forward return estimates.,SeekingAlpha,https://finnhub.io/api/news?id=dd399a1ebcf93ffde6b1cafdb6d98b031daa8fef12c77c4357b44b1cac7b4eaa,company,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/2256862219/image_2256862219.jpg?io=getty-c-w1536
AAPL,2026-04-07,"Billionaire Warren Buffett Says He Sold His Favorite Stock ""Too Soon."" Should Investors Back Up the Truck?","Warren Buffett recently did an interview with CNBC, in one of his first public appearances since stepping down as CEO of Berkshire Hathaway.",Yahoo,https://finnhub.io/api/news?id=61f2281c1d8734c286762cbdefa865884649c750df0b649cc34ce6f3936f5389,company,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png
AAPL,2026-04-07,"Oil Surges To $115, Stocks Slide As Trump Deadline Looms: What's Moving Markets Tuesday?",Oil prices keep investors on the defensive. U.S. equities fell as WTI crude topped $115 on Trump&#39;s latest threat against Iran.,Benzinga,https://finnhub.io/api/news?id=30b067f530ea2f4579f3e8e36337cb47e3db30a42fcd3b11f167991f0ca41de1,company,https://cdn.benzinga.com/files/images/story/2026/04/07/Washington-D-c---Usa---April-7--2025-Uni_3.jpeg?width=2048&height=1536
AAPL,2026-04-07,'Apple's Foldable iPhone Remains on Track for September Debut' - Bloomberg News,https://www.bloomberg.com/news/articles/2026-04-07/apple-s-foldable-iphone-remains-on-track-for-september-debut,Benzinga,https://finnhub.io/api/news?id=657d98b9dce66cf16d6217be632b66700929dfd3f2fd6749b67fb7e7982425fe,company,
AAPL,2026-04-07,"TaxDome Client App Named 2026 Webby Award Honoree in Fintech, Financial Services & Banking","TaxDome, the leading practice management platform for accounting, tax, and bookkeeping firms, has been named a 2026 Webby Award Honoree in the Fintech, Financial Services & Banking category.",Yahoo,https://finnhub.io/api/news?id=81d024d43b123cb1ce450407aa92062d532e22e40447e332e998f45181e6cf94,company,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png
AAPL,2026-04-07,Latest News In Cloud AI - Vertex Advances AI For Enhanced Compliance Efficiency,"Vertex Inc. has announced advancements in their AI-powered capabilities to improve compliance processes within the Vertex Cloud platform. By integrating artificial intelligence, the platform addresses the growing complexity of regulatory demands by enhancing accuracy, accountability, and audit readiness. The AI application allows for earlier risk identification and more consistent decision-making throughout the compliance lifecycle, reducing the need for manual interventions and disruptions...",Yahoo,https://finnhub.io/api/news?id=5ff9871f1c37d439d3ca847877dab15fb727b49364ad493c8885f8664d044311,company,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png
AAPL,2026-04-07,Josh Brown on Apple: Close your eyes and buy it,"Apple is having its worst day in 2 months. Josh Brown, CEO of Ritholtz Wealth Management, joins CNBC's ""Halftime Report"" to say the stock is a buy. The Committee debate the name.",CNBC,https://finnhub.io/api/news?id=a08aad45e61974a99ec2050bdbe861e15c3c84a7023e930aa939ad4520ae2b63,company,https://image.cnbcfm.com/api/v1/image/108288055-17755790301775579027-45098448209-1080pnbcnews.jpg?v=1775579030&w=1920&h=1080
AAPL,2026-04-07,"These Stocks Are Today’s Movers: Broadcom, United Health, Humana, Amazon, Universal Music, and More","Broadcom is gaining on news of its collaboration with Alphabet, while Humana, UnitedHealth, and CVS Health jump on a new Medicare pay proposal.",Yahoo,https://finnhub.io/api/news?id=ec810898a7dcc36438553a7a629906373a9dd198641afeff0cc2e3859f286d70,company,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png
AAPL,2026-04-07,Broadcom TPU Deals Extend 'Multi-Year AI Supply Visibility': Analyst,"Broadcom signs multi-year TPU agreements with Google and Anthropic, increasing long-term visibility and potential at other customers.",Benzinga,https://finnhub.io/api/news?id=6d877308fe32a33aeaff0a8284df612d562e7e997bbcf2828832397ccb7664e8,company,https://cdn.benzinga.com/files/images/story/2026/04/07/Broadcom-Headquarters-Main-Entrance-Sign.jpeg?width=2048&height=1536
AAPL,2026-04-07,"Stocks making the biggest moves midday: Apple, Arm Holdings, Broadcom, UnitedHealth & more",Here are the stocks posting the biggest moves in midday trading.,CNBC,https://finnhub.io/api/news?id=592300654ca3a9d4e6dc47bd098811b1cb40bc7bef9a02f3892fa3dc20f1e321,company,https://image.cnbcfm.com/api/v1/image/108219606-1761852272767-gettyimages-2243468030-APPLE_EARNS.jpeg?v=1775578588&w=1920&h=1080
AAPL,2026-04-07,Bullish Stock Market Positioning Confronts 'A Whole Civilization Will Probably Die Tonight',,Benzinga,https://finnhub.io/api/news?id=e7285cd132d39eb5561ed0a39854b4d43857d49cdec3cc071744160834b92db3,company,
AAPL,2026-04-07,I Shared 42 Sell Ratings In 2019. Here Is How They Have Performed Long-Term.,"Tested 42 S&P 500 âSellâ ratings with Full-Cycle Analysis: most underperformed SPY/RSP over 6â7 years, helping spot overvalued stocks.",SeekingAlpha,https://finnhub.io/api/news?id=1b940eb8d36beb4c1706913ebac6ab75b18dbacbe1d4a0550879f7d338ef34e2,company,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/104271845/image_104271845.jpg?io=getty-c-w1536
AAPL,2026-04-07,Microsoft Is Now The Biggest Deadweight On S&P 500 — And Exxon Is What Nvidia Used To Be,Microsoft is the single biggest drag on the S&amp;P 500 this year and all of the Magnificent 7 stocks are deadweight on headline returns. ,Benzinga,https://finnhub.io/api/news?id=9d86d16a60728dc25413d7191537c78807341555942c3dde45f874721ff4a383,company,https://cdn.benzinga.com/files/images/story/2026/04/07/People-Silhouettes-On-American-Stock-Mar_2.jpeg?width=2048&height=1536
AAPL,2026-04-07,Apple shares sink 4% on report of foldable iPhone delays,"The company is reportedly facing engineering challenges in the development of the foldable phones, which are anticipated to launch later this year.",CNBC,https://finnhub.io/api/news?id=86b8f353205b09627503152281e00cde226746ccbff0e273e164ee9092abbf75,company,https://image.cnbcfm.com/api/v1/image/108269905-17720332362026-02-25t143034z_1357522177_rc21tja8ftkn_rtrmadp_0_spain-antitrust-apple-amazon.jpeg?v=1772033262&w=1920&h=1080
AAPL,2026-04-07,1 chart reveals how 'Magnificent 7' fortunes have fallen,"The fortunes of the ""Magnificent Seven"" tech stocks have hit new lows.",Yahoo,https://finnhub.io/api/news?id=8628a8afccbef731b815318cd56a8f7a1d6a2d7ab3b4f0366aaaffa35f3eb100,company,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png
AAPL,2026-04-07,"Warren Buffett says he sold Apple stock too soon and would like to buy more of it, 'but not in this market'","In his first televised interview since stepping down as CEO of Berkshire Hathaway, Buffett admitted to selling Apple too soon.",Yahoo,https://finnhub.io/api/news?id=02e85ec9ad2c3b06e61124e4c0c434cc91c052e8c01e45011f5dd0931c069235,company,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png
AAPL,2026-04-07,Apple Foldable iPhone Faces Delay Risk,Engineering challenges could push back production timeline for new device.,Yahoo,https://finnhub.io/api/news?id=2db8d6ee118d6c1b9d9bef7fc005ca00ddd0f32b1e22bf9072206fe3749fde6b,company,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png
AAPL,2026-04-07,Bank of America resets Apple stock forecast,"Apple (AAPL) stock has lost about 4.6% year to date, at the time of writing, Monday afternoon, April 6, according to Yahoo Finance. Meanwhile, the SPDR S&P 500 index (SPY) is down close to 3.5% in the same period. And while Apple is slightly lagging the S&P 500, so are the rest of the ...",Yahoo,https://finnhub.io/api/news?id=de452ad867fb6876cbda2fdee5563a35f0f6d6a9329da23214c9633224d34103,company,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png
AAPL,2026-04-07,Apple's iPhone sales continue to surge as iPhone 17 outpaces iPhone 16,Apple's iPhone continued strong sales in February.,Yahoo,https://finnhub.io/api/news?id=3306f8224e9f869731fd3e3c2b375ff83e934b9d048501d71bfe85c393138908,company,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png
AAPL,2026-04-07,"Apple shares are trading lower following reports suggesting that production of the foldable iPhone has had engineering hang-ups, which may delay shipments.",,Benzinga,https://finnhub.io/api/news?id=102eac0cf72c071282f46494649fd8d357d269811d9f65af31c5d4c847c26902,company,
AAPL,2026-04-07,Felix Raises $1.7M to Build Hyperautomation for Professional Services,"PRAGUE, April 07, 2026--Felix (felix.so), the AI workflow platform designed to run complex professional services operations without constant human oversight, today announced $1.7M in pre-seed funding led by XYZ Venture Capital, with participation from angel investors including current and former leaders and founders at Amazon, Apple, Palantir, FlexPort, Yelp and Midjourney. Already deployed at major legal, finance, and insurance firms, the company will use the funding to expand product capabilit",Yahoo,https://finnhub.io/api/news?id=572140da2d0d0a92be3b021be783e89f6fbccc7772243a0b562707944afef6c0,company,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png
AAPL,2026-04-07,Apple Before Q2: Weaponizing Memory Shortages And The Globalstar Acquisition,"Apple hit a record $143B revenue on iPhone 17 strength, but valuation looks stretched. Click for this updated look at AAPL stock ahead of upcoming earnings.",SeekingAlpha,https://finnhub.io/api/news?id=fc7132645c9818175415034d707c2318dcc66e3e3bee1cf0a08432b3659efe37,company,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/2187854869/image_2187854869.jpg?io=getty-c-w1536
AAPL,2026-04-07,Xiao-I Gains Upper Hand Over Apple In China AI Patent Showdown,Xiao-I (AIXI) shares up 32%! Top China court rejects Apple&#39;s appeal in AI patent lawsuit. Get the full market update here.,Benzinga,https://finnhub.io/api/news?id=e9f23bf8cfc2b81184a7a9fd57a57b5020bec381d59789e3e65b4fe21e0c6288,company,https://cdn.benzinga.com/files/images/story/2026/04/07/China-Is-Legal-System-Is-A-Unique-Blend-.jpeg?width=2048&height=1536
AAPL,2026-04-07,"Nvidia, Apple, Alphabet, Amazon, and Microsoft Are Sending Shockwaves Through Wall Street With This $16 Billion Warning",The people who know Wall Street's $2 trillion-and-up businesses best are sending all the wrong signals to investors.,Yahoo,https://finnhub.io/api/news?id=58a97056189a059da09023f345f4547be500394a8d39f7016c48795fe8a1e132,company,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png
AAPL,2026-04-07,Apple's iPhone 17 Dominated Global Sales In Q4,Apple (AAPL) now controls 69% of the smartphone market as the iPhone 17 Pro Max tops global sales. Discover how a 27% surge in mid-range phones is reshaping the industry.,Benzinga,https://finnhub.io/api/news?id=9a8159798ad2280f09a5445a735685f5aad6b84e70bea5fe261fdecfe0e70e7c,company,https://cdn.benzinga.com/files/images/story/2026/04/07/AAPL-Price-Action-Apple-shares-were-down.jpeg?width=2048&height=1536
AAPL,2026-04-07,"Corning’s (GLW) a Company Of The Future, Says Jim Cramer","Corning Incorporated (NYSE:GLW) is one of the 9 Stocks Jim Cramer Talked About & Commented On SpaceX’s IPO. Corning Incorporated (NYSE:GLW) is another data center stock that is one of Jim Cramer’s favorites in the sector. Throughout 2025, he praised the firm for its close relationship with Apple and its plans to replace copper with […]",Yahoo,https://finnhub.io/api/news?id=5218f10573b96bcbd6f1cebb59cec7a132c888ed86d2d9036a7a818c2fcb52ff,company,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png
AAPL,2026-04-07,"Performance Comparison: Apple And Competitors In Technology Hardware, Storage &amp; Peripherals Industry", ,Benzinga,https://finnhub.io/api/news?id=7c9df9688f10d2062a7706fb6dd8bf9d75b1bdab44034d6a5a1f7af3c93a735d,company,https://cdn.benzinga.com/files/images/story/2025/11/06/earnings_preview_5.jpg?width=2048&height=1536
AAPL,2026-04-07,"Should This Trillion-Dollar ""Magnificent Seven"" Company Spend Billions to Buy Peloton in 2026?","Despite being a leading innovator in the fitness industry, Peloton shares have been hammered.",Yahoo,https://finnhub.io/api/news?id=525cbdb943afd0967e0b9b6f6604b6548cc58ef5ef6d7e2d0d817876b46e15e9,company,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png
AAPL,2026-04-07,"Apple's foldable iPhone encounters engineering snags, faces potential shipment delays, Nikkei Asia reports","April 6 (Reuters) - Apple has been encountering setbacks in the engineering test phase of its first foldable iPhone, which could lead to delays in its mass production and product shipment schedule,",Yahoo,https://finnhub.io/api/news?id=8390eaaf2b4d8a6ede874c9657573b477f003916f5346926b16af7e8741171ea,company,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png
AAPL,2026-04-07,"Apple's foldable iPhone faces engineering snags, potential shipment delays, Nikkei Asia reports","Apple has been encountering setbacks in the engineering test ‌phase of its first foldable iPhone, ‌which could lead to delays in its mass ​production and product shipment schedule, Nikkei Asia reported on Monday, citing sources.  Here are some details:  * Engineering development issues could delay the ‌firstshipments of ⁠the foldable iPhones by months in a worst-casescenario, according to the ⁠Nikkei report.  * ""It's true that more issues than expected have emergedduring the early test ​production phase, ​and additional time ​willbe needed to resolve ‌them and make necessary adjustments,"" thereport said, quoting one source familiar with the matter.",Yahoo,https://finnhub.io/api/news?id=f1f61fc0062f88c467ebb1cf9a471aa424f26701250d8930f8ad75a832733300,company,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png
AAPL,2026-04-07,"'Foldable iPhone Hits Engineering Snags, Shipment Delays Possible: Sources' - Nikkei Asia",http://asia.nikkei.com/spotlight/supply-chain/foldable-iphone-hits-engineering-snags-shipment-delays-possible-sources ,Benzinga,https://finnhub.io/api/news?id=20148c4fb93c3afe18a585144b97d0f83f0a2077aa09301b72a394af5aaaf342,company,
AAPL,2026-04-07,Steve Wozniak's Early Experience At HP Invoked By Coinbase CEO Brian Armstrong To Push 'One Yes' Innovation Rule: 'Anyone In The Company Can Pitch',Coinbase Global Inc. CEO Brian Armstrong urged companies to embrace a &#34;one yes&#34; innovation model inspired by Steve Wozniak.,Benzinga,https://finnhub.io/api/news?id=d846079106cbf4f8dd011aaec500bfeb88d081ecc6b4754aaafee651e3452b29,company,https://cdn.benzinga.com/files/images/story/2026/04/07/Moscow---Russia--April-23--2018-Apple-Co.jpeg?width=2048&height=1536
AAPL,2026-04-07,CNBC Daily Open: Trump says Iran can 'be taken out in one night',Sharpening rhetoric erodes confidence of a breakthrough between Iran and the White House ahead of an 8 p.m. ET deadline. ,CNBC,https://finnhub.io/api/news?id=27bbc921d0bcb82195731dc390f1923dd73ad518663f076fa182df4d460805e0,company,https://image.cnbcfm.com/api/v1/image/108287471-1775562180084-108287471-1775499466971-gettyimages-2269555129-TRUMP_IRAN_NYSE.jpg?v=1775562189&w=1920&h=1080
AAPL,2026-04-07,"Samsung Apologized Last Year For Lagging In AI Chips, Now The Company Eyes Record Profit Of Nearly $38 Billion Amid Booming Memory Prices","Samsung Electronics is set to deliver a record nearly $38 billion quarterly profit, driven by surging memory chip prices amid the AI boom.",Benzinga,https://finnhub.io/api/news?id=4d5e9e93251fbc1fd85214a05eb4b62442c735f15aa8c0ce4e397ab56a8db9d2,company,https://cdn.benzinga.com/files/images/story/2026/04/07/Ho-Chi-Minh-City--Vietnam---June-4--2023.jpeg?width=2048&height=1536
AAPL,2026-04-06,Why Globalstar (GSAT) Shares Are Getting Obliterated Today,Shares of satellite communications provider Globalstar (NASDAQ:GSAT) fell 6.8% in the afternoon session after the stock pulled back following a significant rally driven by reports of a potential acquisition by Amazon.,Yahoo,https://finnhub.io/api/news?id=f0141691621583105816ab576f1e77ce5f9ec39d5b841609984b617bae6aae28,company,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png
AAPL,2026-04-06,Apple (AAPL) Exceeds Market Returns: Some Facts to Consider,"In the latest trading session, Apple (AAPL) closed at $258.86, marking a +1.15% move from the previous day.",Yahoo,https://finnhub.io/api/news?id=8dd8f31a876ee854fcf913483c8c3b16902ce86a0f2d5453870ea2860b147311,company,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png
AAPL,2026-04-06,Here’s Why Warren Buffett and Ken Griffin Love Apple (AAPL),"We just covered the 10 Best Stocks to Buy According to Billionaire Ken Griffin. Apple (NASDAQ:AAPL) ranks #5 (see the 5 Best Stocks to Buy According to Ken Griffin). Ken Griffin’s Stake Value: $1,500,827,597 Apple is gaining favor on Wall Street after previously being dismissed as an AI laggard. The biggest vote of confidence recently came from […]",Yahoo,https://finnhub.io/api/news?id=07dc6b0907851c4c5cea4a74a09abb3e0b7be4f6ffabf564d5095e05604d8d50,company,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png
AAPL,2026-04-06,CNBC Daily Open: Markets hold breath as Trump's Iran deadline nears,Oil prices rose again as President Donald Trump stepped up his threats against Iran if Tehran does not come to a deal on the Strait of Hormuz. ,CNBC,https://finnhub.io/api/news?id=5bdb39583bf877b4ed10e3e5e649b06d32407227e5f5df1cd9f5af8d7a22cfef,company,https://image.cnbcfm.com/api/v1/image/108287711-1775527647807-gettyimages-2270073273-ah800830_qm26tjzz.jpeg?v=1775527665&w=1920&h=1080
AAPL,2026-04-06,Apple Faces Questions in Amazon-Globalstar Talks,Potential deal could reshape satellite strategy and impact Apple's existing partnership.,Yahoo,https://finnhub.io/api/news?id=5dadeedcea84725a5dc10778be7470f35fe4a1d10bde3c1ea9b10b247be9b64a,company,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png
AAPL,2026-04-06,Amazon Globalstar Deal Puts Apple In Middle,Satellite access could complicate existing ties,Yahoo,https://finnhub.io/api/news?id=2e550bde2d45fe9b073c55e60f7da207fa1fe00d6b5b0c1a46e7b9ce288c9d4a,company,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png
AAPL,2026-04-06,"Broadcom agrees to expanded chip deals with Google, Anthropic","Broadcom said it agreed to produce future versions of Google artificial intelligence chips, and announced an expanded deal with Anthropic. ",CNBC,https://finnhub.io/api/news?id=554b4cd2597405d1c67a4a4d3d6fd5922fe28175c4b94e9fb49583cbdeb2832e,company,https://image.cnbcfm.com/api/v1/image/108272992-1772565871862-gettyimages-1243214774-tang-notitle220913_npgjE.jpeg?v=1775511380&w=1920&h=1080
AAPL,2026-04-06,Apple is taking its App Store fight to the Supreme Court — again,"Apple plans to ask the Supreme Court to review its App Store fight with Epic Games, as it challenges a ruling limiting its ability to charge fees on external payments.",Yahoo,https://finnhub.io/api/news?id=44d0765280fba738fadf028918e027d673e42d0366bc989e332c0f9ecb6f0999,company,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png
AAPL,2026-04-06,Stock Market Today: Dow Steady As AI Stock Tests Entry Point; Netflix Gains Fade Despite This Call (Live Coverage),The Dow Jones index rose. Netflix stock rallied on the stock market today. Early indications of Iran impact showed up in an economic report.,Yahoo,https://finnhub.io/api/news?id=63edfb8d55b508263f7ddbb8f49d2e346850354a2f9f7cfdffcf90e715f55efb,company,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png
AAPL,2026-04-06,"Apple MacBook Neo could expand market reach, says Bank of America","Apple Inc (NASDAQ:AAPL, XETRA:APC) is positioning itself to capture a broader segment of the personal computer market with its newly launched MacBook Neo, according to Bank of America analysts. The investment bank maintains a ‘Buy’ rating on Apple, with a price target of $320, implying upside...",Yahoo,https://finnhub.io/api/news?id=97da6c53c297ed711dda2c946a299face52d8db50e93b8c5a484c5727ef47549,company,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png
AAPL,2026-04-06,Why Intel and AMD Stocks Are Rising Today,"Intel, Advanced Micro Devices Jump on Strong Server CPU Demand",Yahoo,https://finnhub.io/api/news?id=8dcaf780857fa54d59f7a6bd65764e1046ed5f3cfb97f20ad2883413c01f456a,company,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png
AAPL,2026-04-06,AI Is Squeezing Memory Supplies. How Apple’s Strategy Can Boost Its Stock.,Apple is using its product environment to play the long game. Seaport analyst Jay Goldberg raised his price target on the stock.,Yahoo,https://finnhub.io/api/news?id=dc243467043690f41ab8939471f04406bbf9f1cf16962dfa3ac0f7a8f347b309,company,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png
